#ber uncoded awgn 
#snr ber
-10	1
-9.90000000000000	1
-9.80000000000000	1
-9.70000000000000	1
-9.60000000000000	1
-9.50000000000000	1
-9.40000000000000	1
-9.30000000000000	1
-9.20000000000000	1
-9.10000000000000	1
-9.00000000000000	1
-8.90000000000000	1
-8.80000000000000	1
-8.70000000000001	1
-8.60000000000001	1
-8.50000000000001	1
-8.40000000000001	1
-8.30000000000001	1
-8.20000000000001	1
-8.10000000000001	1
-8.00000000000001	1
-7.90000000000001	1
-7.80000000000001	1
-7.70000000000001	1
-7.60000000000001	1
-7.50000000000001	1
-7.40000000000001	1
-7.30000000000001	1
-7.20000000000001	1
-7.10000000000001	1
-7.00000000000001	1
-6.90000000000001	1
-6.80000000000001	1
-6.70000000000001	1
-6.60000000000001	1
-6.50000000000001	1
-6.40000000000001	1
-6.30000000000001	1
-6.20000000000001	1
-6.10000000000001	1
-6.00000000000001	1
-5.90000000000002	1
-5.80000000000002	1
-5.70000000000002	1
-5.60000000000002	1
-5.50000000000002	1
-5.40000000000002	1
-5.30000000000002	1
-5.20000000000002	1
-5.10000000000002	1
-5.00000000000002	1
-4.90000000000002	1
-4.80000000000002	1
-4.70000000000002	1
-4.60000000000002	1
-4.50000000000002	1
-4.40000000000002	1
-4.30000000000002	1
-4.20000000000002	1
-4.10000000000002	1
-4.00000000000002	1
-3.90000000000002	1
-3.80000000000002	1
-3.70000000000002	1
-3.60000000000002	1
-3.50000000000002	1
-3.40000000000002	1
-3.30000000000002	1
-3.20000000000002	1
-3.10000000000002	1
-3.00000000000002	1
-2.90000000000002	1
-2.80000000000002	1
-2.70000000000002	1
-2.60000000000002	1
-2.50000000000002	1
-2.40000000000002	1
-2.30000000000002	1
-2.20000000000002	1
-2.10000000000002	1
-2.00000000000002	1
-1.90000000000002	1
-1.80000000000002	1
-1.70000000000002	1
-1.60000000000002	1
-1.50000000000002	1
-1.40000000000002	1
-1.30000000000002	1
-1.20000000000002	1
-1.10000000000002	1
-1.00000000000002	1
-0.900000000000019	1
-0.800000000000019	1
-0.700000000000019	1
-0.600000000000019	1
-0.500000000000019	1
-0.400000000000019	1
-0.300000000000019	1
-0.200000000000019	1
-0.100000000000019	1
-1.87905246917808e-14	1
0.0999999999999812	1
0.199999999999981	1
0.299999999999981	1
0.399999999999981	1
0.499999999999981	1
0.599999999999981	1
0.699999999999981	1
0.799999999999981	1
0.899999999999981	1
0.999999999999981	1
1.09999999999998	1
1.19999999999998	1
1.29999999999998	1
1.39999999999998	1
1.49999999999998	1
1.59999999999998	1
1.69999999999998	1
1.79999999999998	1
1.89999999999998	1
1.99999999999998	1
2.09999999999998	1
2.19999999999998	1
2.29999999999998	1
